date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
19/01/2014,0,3,7,13,21,27,47,53,53,54,57,61,61,65,68,69,70,74,74,79,82,83,86,86,87,87,91
18/01/2014,1,3,15,19,22,22,22,30,30,40,40,48,50,52,55,64,65,70,73,76,80,82,83,89,91,96,96
17/01/2014,7,17,19,21,25,26,28,28,32,39,42,44,51,54,55,55,57,60,61,63,69,82,85,87,88,90,97
16/01/2014,3,6,7,7,13,17,26,32,33,37,54,57,59,60,66,70,74,74,76,79,79,81,82,87,91,94,97
15/01/2014,1,6,9,15,16,16,19,20,21,28,35,45,47,48,54,58,61,69,70,74,75,77,78,85,92,94,95
14/01/2014,3,18,19,28,29,40,42,45,52,54,55,55,61,74,74,75,78,81,82,83,83,86,87,88,89,91,99
13/01/2014,2,2,13,17,18,20,21,23,24,25,25,26,27,29,31,38,38,40,51,52,59,65,67,72,72,84,96
12/01/2014,2,3,13,14,16,17,18,19,24,25,30,31,32,40,45,46,56,58,59,60,61,64,72,78,82,88,94
11/01/2014,16,23,23,24,25,27,27,37,38,39,42,43,44,44,45,45,46,48,49,50,55,68,69,75,90,90,94
10/01/2014,12,14,15,17,22,32,35,42,42,44,52,53,55,62,65,72,74,77,78,78,86,93,94,95,97,98,98
09/01/2014,1,6,14,15,18,19,19,21,32,40,49,50,55,55,56,57,64,70,72,76,78,80,83,83,87,89,91
08/01/2014,2,3,15,19,22,30,32,33,33,44,46,49,50,51,52,53,58,68,69,72,73,74,79,79,91,97,99
07/01/2014,1,14,21,24,24,25,29,32,37,43,44,45,47,51,54,57,62,69,69,73,74,76,77,79,85,91,99
06/01/2014,4,9,15,21,28,34,42,46,54,57,60,60,65,66,67,72,72,72,76,82,83,87,89,89,90,90,92
05/01/2014,11,12,32,40,44,44,45,48,54,54,57,62,66,67,68,72,73,73,74,74,79,79,87,87,89,90,91
04/01/2014,2,3,4,9,10,17,20,23,27,29,29,31,33,40,41,45,53,55,59,62,66,71,76,81,92,95,99
03/01/2014,7,17,18,20,36,37,38,38,41,46,47,50,53,59,66,69,69,75,76,80,81,92,93,95,97,98,98
02/01/2014,3,7,8,9,9,11,14,17,22,26,30,38,40,41,52,55,57,58,59,64,69,71,80,83,84,92,97
01/01/2014,6,14,17,19,23,23,29,30,32,35,37,41,46,48,49,51,55,58,59,62,63,72,80,80,94,97,98
31/12/2013,8,9,14,19,22,22,26,31,33,35,38,39,42,47,53,61,63,68,72,73,75,78,81,87,94,98,99
30/12/2013,0,1,6,15,19,20,35,40,52,55,63,64,64,64,66,67,68,68,71,74,76,78,79,82,90,91,95
29/12/2013,15,21,25,29,30,31,33,34,34,36,37,38,39,47,54,56,62,66,67,74,74,86,87,87,92,98,99
28/12/2013,1,2,3,8,11,16,20,22,22,24,37,43,44,46,49,50,54,55,58,62,65,68,78,84,86,88,95
27/12/2013,5,22,24,30,32,38,40,44,45,50,50,56,59,60,63,66,68,74,76,77,81,86,87,87,88,98,98
26/12/2013,4,8,12,14,15,16,17,18,23,27,33,35,36,38,54,57,59,66,74,75,75,88,90,92,92,93,97
25/12/2013,4,12,13,15,17,17,20,21,22,26,28,28,31,38,53,57,57,64,71,74,75,76,80,81,86,92,96
24/12/2013,1,4,14,14,14,20,24,30,32,41,41,43,58,59,60,61,62,64,64,69,75,78,81,82,84,86,92
23/12/2013,8,19,20,20,21,21,24,26,26,38,38,49,50,57,57,64,67,69,75,79,79,80,84,85,93,95,99
22/12/2013,2,4,5,9,13,17,19,22,22,25,31,35,37,55,55,57,60,61,63,64,74,80,88,92,94,94,94
21/12/2013,0,1,2,21,21,25,25,31,34,37,38,39,41,44,49,50,52,67,68,74,76,78,83,85,88,94,97
20/12/2013,1,4,6,21,25,27,28,29,31,32,41,42,47,54,56,56,63,68,78,78,82,82,84,84,86,87,99
19/12/2013,2,2,11,15,16,18,18,18,29,34,35,37,39,41,42,46,47,49,50,52,59,62,71,78,81,84,95
18/12/2013,1,2,4,7,8,9,11,22,24,25,26,30,45,53,65,65,67,67,71,74,76,86,86,87,91,94,94
17/12/2013,0,11,13,16,16,19,26,28,28,40,42,44,44,47,49,55,59,66,67,73,74,80,80,85,87,88,99
16/12/2013,6,14,17,19,21,27,29,31,32,37,42,47,49,52,57,58,62,65,71,74,74,77,79,87,87,90,99
15/12/2013,2,3,3,17,32,37,38,39,41,41,44,59,67,68,69,69,73,76,76,78,80,81,81,82,85,86,88
14/12/2013,1,4,8,9,11,13,16,16,16,17,24,29,31,33,38,40,50,54,56,61,69,71,75,77,88,94,98
13/12/2013,3,11,18,20,20,23,24,31,32,34,40,40,44,45,45,45,52,56,59,59,63,66,77,81,81,94,99
12/12/2013,4,6,10,10,15,17,24,24,30,32,34,41,58,61,63,64,65,68,72,78,78,86,86,88,89,95,99
11/12/2013,0,2,3,6,7,17,17,17,25,30,30,31,37,50,57,64,65,67,71,72,74,75,75,79,85,86,97
10/12/2013,3,16,17,19,21,25,28,29,29,38,40,42,46,50,55,60,62,75,90,92,94,97,98,98,98,99,99
09/12/2013,6,6,10,12,17,19,36,38,40,41,43,44,61,62,65,70,71,78,81,81,84,86,88,89,89,92,95
08/12/2013,0,9,12,13,15,18,23,24,33,40,47,48,49,51,53,54,60,61,63,65,70,85,85,86,89,89,94
07/12/2013,0,1,5,5,14,22,23,24,25,34,36,37,40,41,50,59,60,62,67,68,73,76,81,82,95,96,98
06/12/2013,2,4,6,7,18,20,22,22,23,28,31,38,44,44,44,59,63,67,67,70,71,72,75,79,88,92,99
05/12/2013,3,9,11,14,16,25,28,33,35,37,41,42,46,53,53,56,56,58,69,72,73,74,79,79,81,84,99
04/12/2013,0,9,10,15,22,25,30,31,37,41,50,51,53,54,54,56,58,64,65,67,72,72,78,79,85,96,98
03/12/2013,4,6,7,20,20,30,31,33,33,43,49,51,53,60,62,64,64,64,65,67,76,78,78,83,84,94,99
02/12/2013,19,19,23,23,24,26,29,31,32,34,40,41,48,50,57,61,64,66,68,72,73,75,76,84,85,89,98
01/12/2013,1,3,6,6,6,13,16,32,32,33,40,45,46,55,56,61,62,64,68,69,81,81,84,86,88,95,96
30/11/2013,10,20,23,24,27,28,32,33,36,44,50,51,52,53,55,56,61,71,76,76,79,79,80,87,89,91,96
29/11/2013,6,11,11,12,12,12,17,24,25,26,29,30,34,37,39,41,48,52,60,72,72,79,79,85,88,90,93
28/11/2013,1,2,8,14,17,19,27,28,33,35,37,45,48,52,52,58,60,61,62,69,71,81,86,89,92,97,98
27/11/2013,7,8,12,12,15,18,19,22,22,23,25,26,34,35,37,38,39,40,59,59,71,73,79,81,89,91,98
26/11/2013,0,2,6,8,9,10,18,21,22,24,28,42,42,43,44,52,61,66,67,73,74,75,79,82,84,91,93
25/11/2013,7,17,18,18,25,29,29,33,37,42,47,50,51,54,57,63,64,64,65,70,70,72,76,78,95,95,98
24/11/2013,0,1,15,15,20,23,31,34,34,37,49,58,58,69,74,76,78,80,82,85,85,87,88,92,92,99,99
23/11/2013,0,2,12,16,24,29,32,35,37,38,39,43,43,45,54,58,62,66,78,79,79,83,84,88,94,97,97
22/11/2013,18,22,23,24,31,32,34,38,40,43,46,50,57,61,61,62,74,74,75,78,79,80,80,80,90,91,99
21/11/2013,2,8,13,20,21,22,25,28,31,35,42,43,45,52,62,64,66,68,72,72,81,83,84,85,88,89,90
20/11/2013,3,14,14,23,30,37,41,41,42,42,46,47,48,51,53,54,60,65,67,74,76,76,84,86,94,98,98
19/11/2013,5,6,11,17,36,43,44,46,46,48,54,59,61,61,62,62,63,67,68,69,74,78,86,86,86,91,98
18/11/2013,1,3,4,11,19,23,26,29,32,33,37,49,52,57,57,59,68,71,75,78,80,83,84,84,91,91,99
17/11/2013,2,4,4,5,9,13,23,47,48,50,50,57,60,61,63,63,68,73,77,78,84,85,85,86,87,89,98
16/11/2013,3,6,7,9,12,13,31,34,35,39,39,40,41,44,51,52,69,69,70,71,75,75,77,78,85,89,91
15/11/2013,2,5,10,14,14,17,20,22,24,28,36,37,37,42,51,51,61,73,78,78,80,86,89,90,92,92,94
14/11/2013,7,12,12,13,16,32,36,38,38,39,41,42,43,51,52,53,66,69,70,71,74,75,79,84,89,91,96
13/11/2013,0,0,8,9,11,13,23,26,35,42,43,45,46,48,52,53,54,54,57,58,59,61,69,84,87,88,89
12/11/2013,2,4,5,7,11,16,19,21,25,27,32,32,38,45,49,51,59,62,62,64,68,74,76,85,89,92,97
11/11/2013,0,9,10,11,11,17,17,26,27,29,36,40,40,44,46,48,54,56,59,60,64,65,70,79,85,92,98
10/11/2013,4,5,5,7,9,10,19,21,30,37,38,41,42,47,50,54,55,61,61,62,67,72,75,76,83,87,93
09/11/2013,0,18,27,27,36,42,46,48,52,56,58,59,60,66,69,70,71,76,80,80,80,83,85,86,93,94,99
08/11/2013,7,9,18,26,29,32,35,41,46,46,51,61,74,75,76,79,80,81,82,86,87,89,91,92,92,95,99
07/11/2013,2,2,3,5,10,10,11,14,15,16,18,27,28,32,33,33,34,35,43,47,48,55,57,74,93,96,96
06/11/2013,1,3,17,18,19,22,22,25,33,38,41,42,43,45,48,52,54,64,65,76,84,85,87,90,94,95,98
05/11/2013,2,3,8,8,10,22,24,25,26,29,31,31,38,39,41,47,50,55,57,58,66,67,70,72,75,92,93
04/11/2013,5,21,24,24,26,29,29,32,33,40,42,42,46,47,53,55,59,59,60,61,71,73,79,85,89,96,99
03/11/2013,0,12,18,28,32,34,38,39,42,44,47,49,50,66,66,68,71,72,72,73,75,77,79,83,89,93,94
02/11/2013,1,3,8,15,17,22,29,29,30,31,32,38,39,40,47,54,65,69,71,72,82,82,83,90,90,98,99
01/11/2013,0,4,5,5,14,20,24,28,30,39,43,55,60,60,64,65,67,67,73,74,74,81,88,88,92,95,97
31/10/2013,6,6,12,23,26,27,30,32,33,45,46,47,48,49,51,56,57,64,65,67,70,73,82,82,82,83,96
30/10/2013,5,5,10,15,15,19,19,24,28,31,33,35,35,60,61,61,65,66,71,77,79,80,85,86,94,95,98
29/10/2013,7,12,16,26,28,29,40,42,45,47,51,59,61,62,63,67,69,70,72,72,73,74,78,78,83,94,95
28/10/2013,3,6,8,8,10,11,17,17,19,22,36,36,44,46,52,64,70,73,73,76,78,82,83,85,89,96,98
27/10/2013,4,7,18,25,29,30,30,36,39,40,51,52,52,56,58,60,61,63,66,67,71,83,83,94,95,98,99
26/10/2013,0,5,7,13,15,18,19,22,31,33,35,37,40,41,45,61,62,62,64,67,67,76,77,81,85,88,89
25/10/2013,1,14,22,23,25,27,28,28,34,38,40,44,45,48,48,49,50,50,64,72,73,78,80,90,91,93,97
24/10/2013,4,5,17,18,20,26,28,41,47,49,50,57,63,67,70,72,78,79,82,84,84,89,92,92,93,94,95
23/10/2013,2,5,6,7,7,8,10,15,15,22,27,27,33,37,39,42,44,51,51,62,72,76,84,87,88,92,94
22/10/2013,5,6,9,10,11,14,17,24,33,36,38,42,49,56,59,61,62,63,65,65,67,72,78,82,86,88,89
21/10/2013,1,3,5,10,10,20,21,23,25,25,34,39,39,41,48,54,54,55,59,72,75,86,87,95,95,98,99
20/10/2013,1,2,9,12,12,15,15,15,27,29,31,35,35,38,42,47,61,62,65,72,76,79,84,86,88,88,90
19/10/2013,3,5,12,21,22,22,23,23,29,38,41,45,47,51,52,64,64,70,71,74,80,83,87,92,92,96,99
18/10/2013,1,6,10,10,27,28,29,29,30,37,38,40,44,45,53,55,56,66,68,77,77,89,90,95,95,96,96
17/10/2013,0,7,9,11,16,22,22,25,25,31,33,34,39,42,45,54,57,61,64,68,70,79,79,82,82,91,99
16/10/2013,2,6,41,43,43,49,50,56,56,59,59,59,60,63,70,76,80,84,92,92,92,93,95,97,97,97,98
15/10/2013,0,5,29,35,38,42,43,45,46,51,54,54,61,62,62,64,64,66,69,73,75,78,80,80,85,89,93
14/10/2013,9,19,20,29,39,40,43,44,47,47,51,53,53,54,60,66,68,69,72,78,84,85,91,95,98,99,99
13/10/2013,20,24,28,29,30,32,33,43,48,50,53,56,63,64,68,69,72,74,80,80,81,84,89,91,92,99,99
12/10/2013,0,6,18,34,36,38,39,49,49,51,51,51,55,58,58,60,68,70,73,76,79,81,83,84,94,95,99
11/10/2013,5,11,18,24,34,35,35,38,38,41,41,43,43,50,50,52,53,57,65,74,82,83,87,88,90,94,95
10/10/2013,8,11,13,20,24,26,33,38,42,44,46,47,51,53,63,64,68,69,69,69,74,74,79,82,84,90,91
09/10/2013,0,6,6,14,15,23,24,27,31,37,44,45,52,64,67,69,71,74,80,82,84,85,87,90,93,94,97
08/10/2013,2,3,6,7,13,25,28,29,32,34,38,43,47,47,48,48,58,65,65,71,71,71,72,72,83,87,99
07/10/2013,0,2,14,17,21,27,30,35,38,43,44,46,52,53,58,61,62,64,66,75,79,83,88,93,93,93,98
06/10/2013,0,7,9,9,14,19,20,22,26,29,38,41,42,42,47,54,55,61,62,69,72,80,84,85,95,95,96
05/10/2013,9,11,12,13,14,15,19,22,24,32,34,39,40,49,50,51,53,63,66,69,70,74,82,83,83,87,97
04/10/2013,1,1,3,6,8,9,15,21,33,36,44,46,50,51,51,54,54,56,58,64,68,71,73,77,83,84,86
03/10/2013,3,6,9,11,11,11,19,23,24,26,29,35,43,45,45,52,56,58,72,76,76,79,82,86,87,97,98
02/10/2013,4,7,9,12,16,16,24,28,29,34,36,43,43,45,51,63,63,67,72,72,73,81,86,93,94,94,98
01/10/2013,8,11,13,15,16,20,28,30,46,48,52,57,59,60,65,66,66,72,78,78,82,83,84,86,91,96,97
30/09/2013,4,6,7,11,12,15,16,25,29,34,35,36,48,52,52,55,62,64,80,82,83,85,90,92,94,95,99
29/09/2013,1,8,9,13,21,21,21,21,22,25,31,32,33,35,39,45,46,68,75,75,76,76,80,83,96,98,99
28/09/2013,2,7,8,10,17,24,26,27,34,35,36,36,48,48,50,51,57,60,65,73,75,81,81,86,91,91,94
27/09/2013,1,3,5,7,8,12,13,14,18,19,25,30,37,38,43,45,45,52,55,61,64,69,71,78,79,89,94
26/09/2013,9,13,18,21,22,25,26,29,41,42,43,51,53,55,57,76,79,82,83,88,89,89,90,92,95,95,97
25/09/2013,0,1,4,8,11,13,14,21,21,27,28,37,44,49,49,51,51,52,58,62,65,65,66,75,81,90,95
24/09/2013,2,5,7,13,22,31,35,36,36,38,41,43,46,50,51,53,53,54,56,75,76,78,80,83,91,92,98
23/09/2013,2,7,8,12,18,19,24,29,34,35,35,46,52,64,65,66,67,72,74,76,81,83,87,90,92,96,97
22/09/2013,2,3,9,13,16,18,34,35,36,36,42,58,60,64,70,74,75,78,78,79,83,88,91,93,93,93,96
21/09/2013,5,7,17,25,28,30,35,36,38,40,41,46,46,50,51,54,56,56,59,72,86,86,87,92,92,98,98
20/09/2013,9,13,27,29,35,36,37,37,39,42,45,46,48,51,54,55,55,55,57,57,62,67,68,76,78,89,95
19/09/2013,4,6,10,11,18,19,20,29,39,42,43,49,52,54,57,58,60,62,65,75,79,82,84,90,96,97,98
18/09/2013,4,6,20,22,25,26,28,29,32,35,36,37,38,42,42,43,43,45,56,56,69,74,74,75,81,94,97
17/09/2013,10,21,22,22,24,29,31,32,39,40,41,42,45,48,54,58,59,61,62,64,64,66,74,78,78,90,91
16/09/2013,15,16,17,21,23,27,30,35,42,42,43,44,46,68,71,71,81,86,87,87,91,92,93,95,95,96,97
15/09/2013,3,7,20,23,32,32,34,38,38,39,40,41,44,44,45,46,48,52,60,61,73,77,85,90,92,92,97
14/09/2013,2,8,9,10,10,14,15,20,21,24,26,34,34,39,40,43,43,44,50,56,64,76,77,80,85,92,98
13/09/2013,0,5,10,18,22,33,35,42,44,46,49,51,55,56,57,58,60,62,69,73,75,82,83,83,87,93,99
12/09/2013,4,7,7,12,18,25,27,28,29,30,30,31,40,44,45,58,58,65,67,69,74,76,77,81,85,89,91
11/09/2013,5,9,10,10,12,17,17,18,20,21,27,30,36,38,39,40,42,46,52,57,60,62,74,77,79,79,81
10/09/2013,2,9,10,10,15,16,16,17,21,24,30,39,51,55,64,64,70,73,74,75,78,79,81,82,85,87,91
09/09/2013,7,9,21,36,39,46,52,58,58,59,60,61,62,62,64,67,68,76,78,80,81,82,85,91,92,95,98
08/09/2013,0,4,8,8,13,17,18,19,26,28,30,36,46,47,51,55,59,61,61,65,68,68,72,73,83,87,95
07/09/2013,1,2,9,9,10,23,26,27,31,32,37,44,49,53,57,59,62,64,71,75,84,86,88,88,90,97,98
06/09/2013,1,1,9,24,26,31,32,32,38,42,44,44,45,54,58,62,65,66,70,80,83,86,90,95,97,98,98
05/09/2013,6,20,27,28,31,38,41,42,44,45,50,51,52,54,54,55,58,62,63,64,74,74,75,83,90,90,93
04/09/2013,2,5,9,11,13,16,16,20,22,27,32,37,39,47,53,55,57,59,61,65,75,78,79,84,86,91,93
03/09/2013,4,6,8,11,23,25,26,30,33,33,35,36,43,45,46,47,51,56,59,64,66,68,86,91,93,95,98
02/09/2013,0,2,3,6,21,23,30,55,56,56,56,56,57,61,63,63,66,66,76,76,82,82,85,86,91,91,98
01/09/2013,3,3,8,12,19,28,29,36,40,45,45,51,51,52,54,55,65,74,79,79,83,86,90,91,94,96,99
31/08/2013,12,16,21,24,26,29,31,32,33,34,34,38,39,39,44,62,66,67,67,69,72,72,78,79,79,92,98
30/08/2013,6,7,8,9,13,15,22,24,35,36,38,43,44,46,49,52,59,61,62,78,78,85,91,92,92,96,97
29/08/2013,0,2,9,16,25,33,36,38,43,45,51,56,56,57,62,78,79,81,81,89,92,93,93,93,94,95,99
28/08/2013,2,8,11,13,16,19,20,21,27,28,38,38,41,44,46,53,54,54,74,76,81,82,84,85,94,96,99
27/08/2013,1,3,4,10,11,16,21,23,26,27,33,34,38,40,48,66,67,69,70,71,75,75,79,81,92,94,94
26/08/2013,1,3,7,13,14,19,20,26,28,32,35,38,40,48,48,60,71,72,74,81,85,88,88,88,89,94,96
25/08/2013,0,1,3,4,8,14,25,30,32,33,38,40,41,42,43,44,48,50,57,70,76,76,76,91,92,95,96
24/08/2013,1,3,4,5,8,11,12,15,15,17,19,39,40,45,53,60,60,61,64,65,66,75,79,80,80,92,99
23/08/2013,0,3,17,26,34,37,39,50,51,56,59,60,61,64,64,65,65,68,71,72,81,83,84,86,94,98,99
22/08/2013,0,2,13,27,35,36,39,42,43,43,44,50,52,55,66,66,75,81,81,82,83,84,91,91,91,92,98
21/08/2013,1,3,10,11,14,15,21,21,30,34,42,47,52,52,58,59,59,61,70,81,83,83,83,90,93,95,98
20/08/2013,0,5,11,12,13,15,15,16,19,24,25,26,35,44,46,52,53,58,66,66,71,79,80,85,90,98,99
19/08/2013,2,5,6,9,10,20,25,26,30,36,37,41,44,46,48,50,53,55,59,65,77,77,79,79,88,90,92
18/08/2013,4,19,22,24,28,29,31,36,36,41,42,43,47,48,49,51,52,54,55,56,71,72,74,76,77,86,92
17/08/2013,0,1,1,2,16,17,22,23,41,45,48,49,53,55,59,60,62,63,64,70,79,84,85,90,91,97,97
16/08/2013,3,5,6,9,9,28,28,34,40,42,43,44,49,50,58,64,65,65,72,74,79,82,83,85,86,99,99
15/08/2013,0,8,11,18,33,43,48,49,52,53,54,55,56,65,65,68,70,71,72,75,76,85,87,88,89,93,98
14/08/2013,1,5,10,15,22,23,32,34,35,35,40,49,54,58,59,60,64,65,69,75,76,76,77,87,87,89,98
13/08/2013,3,23,25,27,29,33,34,37,41,49,51,53,58,61,64,67,68,69,71,72,76,82,83,83,87,92,97
12/08/2013,1,17,20,20,25,31,39,44,47,47,54,55,60,60,67,71,75,83,84,85,86,89,92,95,96,99,99
11/08/2013,0,1,5,18,24,30,31,33,33,35,38,39,39,47,50,51,54,55,58,69,72,75,76,89,90,90,98
10/08/2013,0,5,16,23,24,25,25,32,33,38,39,45,53,55,58,64,69,72,73,82,83,83,85,85,89,90,94
09/08/2013,4,12,14,15,16,27,34,36,43,46,48,48,49,53,53,60,61,65,79,82,89,91,91,92,95,95,97
08/08/2013,2,4,18,19,20,22,22,25,27,31,31,32,39,39,40,44,50,56,62,70,72,74,79,81,90,92,93
07/08/2013,2,5,6,10,11,17,22,24,25,29,33,33,38,40,44,46,48,50,51,53,58,59,68,71,75,87,87
06/08/2013,2,9,13,21,21,23,24,24,25,33,34,41,42,43,45,47,55,58,62,67,72,72,78,91,94,96,96
05/08/2013,0,3,4,6,15,15,16,17,21,22,25,34,34,36,50,51,52,52,61,65,80,83,87,90,90,93,99
04/08/2013,5,6,9,9,9,13,15,22,33,37,40,43,45,51,55,66,68,69,74,81,82,84,86,89,93,96,96
03/08/2013,0,3,3,17,18,19,20,22,32,35,35,37,37,37,42,49,53,63,64,73,78,81,83,84,91,92,99
02/08/2013,9,9,9,11,11,13,15,20,26,29,33,38,40,46,51,67,68,69,69,70,71,78,84,85,88,96,96
01/08/2013,0,0,1,1,13,22,24,27,29,32,38,42,52,52,59,62,64,66,75,78,79,83,92,96,97,98,99
31/07/2013,8,10,11,17,18,21,27,31,31,32,45,53,58,58,59,60,61,64,67,74,76,76,78,78,79,80,96
30/07/2013,1,2,3,14,17,22,27,30,30,36,38,39,39,42,44,48,51,54,61,65,70,70,79,84,85,94,96
29/07/2013,1,4,9,13,16,17,18,18,21,23,26,34,35,43,43,44,47,49,64,69,70,74,77,81,84,88,94
28/07/2013,7,9,11,12,12,18,19,20,20,25,27,30,34,46,47,48,49,58,64,69,69,72,72,75,79,86,97
27/07/2013,1,6,8,16,16,24,26,33,34,37,38,45,55,61,63,64,71,78,79,81,87,90,91,92,92,95,95
26/07/2013,7,9,9,15,16,24,29,38,39,41,45,48,49,52,54,62,69,69,73,78,82,84,87,90,90,92,99
25/07/2013,0,1,4,8,13,16,16,18,20,21,23,24,25,28,36,47,48,56,57,58,61,66,70,75,77,86,93
24/07/2013,3,5,9,11,18,34,35,37,37,42,42,43,50,50,57,57,61,61,65,69,72,83,85,88,90,95,97
23/07/2013,1,3,3,3,13,14,16,23,24,24,26,28,36,52,57,65,69,69,70,71,76,77,81,82,84,85,94
22/07/2013,6,9,13,15,17,21,22,24,33,38,38,45,49,50,52,56,63,64,64,73,74,77,78,90,90,93,98
21/07/2013,3,3,19,20,20,22,23,24,26,27,27,27,34,38,50,54,54,57,60,61,67,69,76,81,92,95,97
20/07/2013,2,6,8,20,26,36,44,52,52,54,56,56,57,59,63,64,68,74,76,77,77,78,80,81,86,97,99
19/07/2013,0,1,4,7,8,11,22,24,27,49,52,52,58,62,65,68,70,71,72,74,75,81,86,88,93,94,98
18/07/2013,5,7,10,11,13,14,19,21,27,40,41,42,46,59,61,63,63,64,66,66,76,79,81,82,92,93,99
17/07/2013,4,7,8,14,19,22,38,41,43,45,46,47,58,59,67,67,70,71,74,74,75,76,83,83,84,85,95
16/07/2013,1,7,7,10,21,24,26,27,28,32,46,55,58,67,68,69,74,74,74,78,79,80,82,91,97,98,99
15/07/2013,0,1,2,6,7,16,19,22,25,25,26,33,37,38,39,42,43,45,53,54,58,62,68,70,75,84,89
14/07/2013,8,8,9,10,29,36,37,38,39,43,46,47,54,56,57,60,67,68,68,73,79,82,82,84,88,90,99
13/07/2013,1,1,3,4,4,11,16,18,21,29,29,37,38,41,48,49,51,53,53,57,57,63,74,77,90,97,97
12/07/2013,0,2,2,3,9,16,18,27,29,34,36,37,40,44,49,59,59,62,64,77,85,86,87,90,91,97,99
11/07/2013,1,5,7,8,9,15,25,27,41,42,43,45,49,56,58,59,63,66,68,72,73,78,78,82,87,92,95
10/07/2013,3,4,6,15,17,19,25,36,39,47,52,54,55,56,58,58,61,63,67,74,74,76,83,85,85,90,92
09/07/2013,1,2,8,12,13,14,14,15,17,18,27,33,36,43,48,48,50,57,58,76,80,80,82,86,86,87,90
08/07/2013,3,6,11,14,14,17,21,28,34,38,42,44,45,47,48,50,50,52,52,55,56,60,72,80,82,94,99
07/07/2013,0,8,12,18,18,24,25,29,29,42,43,43,43,44,49,49,50,64,65,68,75,82,83,84,85,88,99
06/07/2013,2,3,4,8,9,16,21,22,25,27,33,36,41,42,45,49,51,52,62,68,69,71,76,82,91,93,98
05/07/2013,7,12,12,15,18,19,21,21,24,27,28,34,36,38,38,39,40,43,47,50,56,59,60,60,63,94,98
04/07/2013,1,2,2,3,11,14,36,40,41,46,51,52,53,55,60,63,73,74,79,80,81,86,87,88,94,94,95
03/07/2013,2,9,10,12,17,17,29,40,48,54,55,61,63,63,66,68,69,74,78,81,86,88,90,92,93,96,97
02/07/2013,5,9,15,18,18,21,21,24,26,32,44,45,46,50,61,63,65,66,79,82,83,85,85,91,95,96,98
01/07/2013,4,6,6,9,9,16,17,20,24,34,38,43,45,49,52,53,66,68,72,72,73,76,80,87,87,91,91
30/06/2013,0,15,15,16,18,24,27,27,35,36,37,39,43,43,47,53,56,57,63,64,75,75,76,76,87,88,99
29/06/2013,5,7,7,11,12,12,14,22,26,30,34,39,47,50,51,57,65,66,67,69,72,74,74,77,79,93,96
28/06/2013,1,5,20,23,25,26,28,36,39,40,41,49,51,54,54,54,56,59,61,62,73,73,78,78,84,89,96
27/06/2013,0,4,7,9,16,20,20,25,28,32,37,38,40,42,43,44,57,60,62,72,72,74,78,82,84,88,99
26/06/2013,8,12,14,21,22,25,34,34,34,36,38,39,43,43,45,51,55,57,57,69,77,85,86,88,91,93,99
25/06/2013,1,12,14,18,19,21,23,24,24,29,35,37,42,45,52,55,56,57,59,69,72,74,75,76,93,94,95
24/06/2013,9,13,14,16,19,21,23,24,34,36,40,43,52,53,61,70,71,72,72,74,75,77,78,79,80,90,94
23/06/2013,4,8,10,14,15,15,17,17,19,25,40,46,48,55,55,60,63,69,75,75,76,76,80,82,91,99,99
22/06/2013,5,5,6,11,16,18,24,24,29,31,39,40,45,52,58,58,65,71,71,75,78,81,83,84,85,86,94
21/06/2013,7,13,16,18,21,22,23,24,32,34,37,38,40,41,46,47,47,51,53,55,56,64,66,69,85,86,87
20/06/2013,3,9,12,18,18,24,25,38,41,41,42,45,51,61,68,69,72,73,73,74,75,83,85,88,89,89,97
19/06/2013,1,2,3,10,13,13,15,16,16,21,21,24,24,27,28,28,35,36,59,60,73,77,79,85,90,93,99
18/06/2013,2,3,5,11,13,14,19,22,23,31,31,41,46,47,49,50,58,61,66,66,66,72,79,84,87,92,98
17/06/2013,2,3,13,19,29,31,31,36,37,44,57,61,67,72,73,74,79,79,81,82,86,87,88,94,97,98,99
16/06/2013,3,8,11,15,24,47,47,49,60,60,60,67,71,73,77,77,83,86,88,93,94,94,95,95,97,97,99
15/06/2013,7,8,15,22,23,24,25,29,30,33,35,44,47,54,55,58,62,63,63,67,68,76,86,89,91,95,97
14/06/2013,1,10,12,13,14,18,18,19,20,26,34,38,40,41,52,54,57,61,64,66,66,75,76,95,98,98,98
13/06/2013,4,4,7,10,12,14,22,24,25,26,39,40,47,48,53,55,56,61,66,67,69,71,74,85,89,94,98
12/06/2013,3,3,5,7,14,16,17,21,25,30,30,31,37,43,49,51,51,52,58,62,68,69,69,71,71,73,83
11/06/2013,19,23,36,37,38,38,39,39,39,42,43,53,58,59,60,69,69,70,70,71,84,86,87,92,94,97,99
10/06/2013,3,6,9,12,19,24,32,33,37,39,40,41,41,58,59,61,61,63,71,73,77,83,83,85,92,94,95
09/06/2013,2,3,9,18,20,24,24,25,35,36,37,40,50,55,59,59,61,65,66,67,69,71,74,80,82,89,89
08/06/2013,5,8,23,26,35,38,38,41,42,42,43,43,56,58,61,66,67,69,70,78,79,80,82,83,87,92,93
07/06/2013,0,5,5,6,8,8,28,28,30,32,34,41,43,44,45,47,60,63,68,69,71,80,85,86,88,92,92
06/06/2013,7,16,18,20,27,31,33,34,36,40,43,46,49,50,50,51,54,54,54,62,73,80,85,88,88,89,93
